* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, adastraextra:adrastea_plains, MONSTER, quark:stoneling, 20, 1, 1
308, forest, ars_nouveau:archwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
309, forest, ars_nouveau:archwood_forest, WATER_CREATURE, ars_elemental:siren_entity, 10, 1, 3
310, none, terralith:arid_highlands, MONSTER, minecraft:spider, 80, 2, 4
311, none, terralith:arid_highlands, MONSTER, minecraft:zombie, 80, 2, 4
312, none, terralith:arid_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
313, none, terralith:arid_highlands, MONSTER, minecraft:skeleton, 80, 2, 4
314, none, terralith:arid_highlands, MONSTER, minecraft:creeper, 80, 1, 4
315, none, terralith:arid_highlands, MONSTER, minecraft:slime, 80, 2, 6
316, none, terralith:arid_highlands, MONSTER, minecraft:enderman, 5, 1, 4
317, none, terralith:arid_highlands, MONSTER, minecraft:witch, 5, 1, 1
318, none, terralith:arid_highlands, MONSTER, quark:stoneling, 20, 1, 1
319, none, terralith:arid_highlands, MONSTER, quark:toretoise, 20, 1, 4
320, none, terralith:arid_highlands, MONSTER, vampirism:advanced_vampire, 3, 1, 3
321, none, terralith:arid_highlands, MONSTER, vampirism:vampire, 3, 1, 1
322, none, terralith:arid_highlands, CREATURE, minecraft:sheep, 12, 3, 5
323, none, terralith:arid_highlands, CREATURE, minecraft:pig, 10, 3, 5
324, none, terralith:arid_highlands, CREATURE, minecraft:chicken, 10, 3, 5
325, none, terralith:arid_highlands, CREATURE, minecraft:cow, 10, 2, 5
326, none, terralith:arid_highlands, CREATURE, minecraft:horse, 10, 1, 3
327, none, terralith:arid_highlands, CREATURE, minecraft:donkey, 10, 1, 1
328, none, terralith:arid_highlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
329, none, terralith:arid_highlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
330, none, terralith:arid_highlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
331, none, terralith:arid_highlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
332, none, terralith:arid_highlands, AMBIENT, minecraft:bat, 10, 8, 8
333, none, terralith:arid_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
334, none, terralith:ashen_savanna, MONSTER, minecraft:spider, 80, 2, 4
335, none, terralith:ashen_savanna, MONSTER, minecraft:zombie, 80, 2, 4
336, none, terralith:ashen_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
337, none, terralith:ashen_savanna, MONSTER, minecraft:skeleton, 80, 2, 4
338, none, terralith:ashen_savanna, MONSTER, minecraft:creeper, 80, 1, 4
339, none, terralith:ashen_savanna, MONSTER, minecraft:slime, 80, 2, 6
340, none, terralith:ashen_savanna, MONSTER, minecraft:enderman, 5, 1, 4
341, none, terralith:ashen_savanna, MONSTER, minecraft:witch, 5, 1, 1
342, none, terralith:ashen_savanna, MONSTER, quark:stoneling, 20, 1, 1
343, none, terralith:ashen_savanna, MONSTER, quark:toretoise, 20, 1, 4
344, none, terralith:ashen_savanna, MONSTER, vampirism:advanced_vampire, 3, 1, 3
345, none, terralith:ashen_savanna, MONSTER, vampirism:vampire, 3, 1, 1
346, none, terralith:ashen_savanna, CREATURE, minecraft:sheep, 12, 3, 5
347, none, terralith:ashen_savanna, CREATURE, minecraft:pig, 10, 3, 5
348, none, terralith:ashen_savanna, CREATURE, minecraft:chicken, 10, 3, 5
349, none, terralith:ashen_savanna, CREATURE, minecraft:cow, 10, 2, 5
350, none, terralith:ashen_savanna, CREATURE, minecraft:horse, 10, 1, 3
351, none, terralith:ashen_savanna, CREATURE, minecraft:donkey, 10, 1, 1
352, none, terralith:ashen_savanna, CREATURE, minecraft:llama, 10, 2, 2
353, none, terralith:ashen_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
354, none, terralith:ashen_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
355, none, terralith:ashen_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
356, none, terralith:ashen_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
357, none, terralith:ashen_savanna, AMBIENT, minecraft:bat, 10, 8, 8
358, none, terralith:ashen_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
359, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:spider, 80, 2, 4
360, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:zombie, 80, 2, 4
361, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:zombie_villager, 10, 1, 1
362, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:skeleton, 80, 2, 4
363, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:creeper, 80, 1, 4
364, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:slime, 80, 2, 6
365, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:enderman, 5, 1, 4
366, forest, biomeswevegone:aspen_boreal, MONSTER, minecraft:witch, 5, 1, 1
367, forest, biomeswevegone:aspen_boreal, MONSTER, quark:stoneling, 20, 1, 1
368, forest, biomeswevegone:aspen_boreal, MONSTER, quark:toretoise, 20, 1, 4
369, forest, biomeswevegone:aspen_boreal, MONSTER, vampirism:advanced_vampire, 3, 1, 3
370, forest, biomeswevegone:aspen_boreal, MONSTER, vampirism:vampire, 3, 1, 1
371, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:sheep, 12, 3, 5
372, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:pig, 10, 3, 5
373, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:chicken, 10, 3, 5
374, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:cow, 10, 2, 5
375, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:wolf, 10, 4, 4
376, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:rabbit, 10, 2, 3
377, forest, biomeswevegone:aspen_boreal, CREATURE, minecraft:fox, 10, 2, 4
378, forest, biomeswevegone:aspen_boreal, CREATURE, ars_nouveau:drygmy, 10, 1, 2
379, forest, biomeswevegone:aspen_boreal, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
380, forest, biomeswevegone:aspen_boreal, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
381, forest, biomeswevegone:aspen_boreal, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
382, forest, biomeswevegone:aspen_boreal, AMBIENT, minecraft:bat, 10, 8, 8
383, forest, biomeswevegone:aspen_boreal, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
384, none, biomeswevegone:atacama_outback, MONSTER, minecraft:spider, 80, 2, 4
385, none, biomeswevegone:atacama_outback, MONSTER, minecraft:zombie, 19, 4, 4
386, none, biomeswevegone:atacama_outback, MONSTER, minecraft:zombie_villager, 10, 1, 1
387, none, biomeswevegone:atacama_outback, MONSTER, minecraft:skeleton, 80, 2, 4
388, none, biomeswevegone:atacama_outback, MONSTER, minecraft:creeper, 80, 1, 4
389, none, biomeswevegone:atacama_outback, MONSTER, minecraft:slime, 80, 2, 6
390, none, biomeswevegone:atacama_outback, MONSTER, minecraft:enderman, 5, 1, 4
391, none, biomeswevegone:atacama_outback, MONSTER, minecraft:witch, 5, 1, 1
392, none, biomeswevegone:atacama_outback, MONSTER, minecraft:husk, 80, 4, 4
393, none, biomeswevegone:atacama_outback, MONSTER, quark:stoneling, 20, 1, 1
394, none, biomeswevegone:atacama_outback, MONSTER, quark:toretoise, 20, 1, 4
395, none, biomeswevegone:atacama_outback, MONSTER, thermal:blitz, 25, 1, 3
396, none, biomeswevegone:atacama_outback, MONSTER, vampirism:advanced_vampire, 3, 1, 3
397, none, biomeswevegone:atacama_outback, MONSTER, vampirism:vampire, 3, 1, 1
398, none, biomeswevegone:atacama_outback, CREATURE, minecraft:rabbit, 10, 2, 3
399, none, biomeswevegone:atacama_outback, CREATURE, ars_nouveau:drygmy, 10, 1, 2
400, none, biomeswevegone:atacama_outback, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
401, none, biomeswevegone:atacama_outback, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
402, none, biomeswevegone:atacama_outback, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
403, none, biomeswevegone:atacama_outback, AMBIENT, minecraft:bat, 10, 8, 8
404, none, biomeswevegone:atacama_outback, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
405, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 2, 4
406, badlands, minecraft:badlands, MONSTER, minecraft:zombie, 80, 2, 4
407, badlands, minecraft:badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
408, badlands, minecraft:badlands, MONSTER, minecraft:skeleton, 80, 2, 4
409, badlands, minecraft:badlands, MONSTER, minecraft:creeper, 80, 1, 4
410, badlands, minecraft:badlands, MONSTER, minecraft:slime, 80, 2, 6
411, badlands, minecraft:badlands, MONSTER, minecraft:enderman, 5, 1, 4
412, badlands, minecraft:badlands, MONSTER, minecraft:witch, 5, 1, 1
413, badlands, minecraft:badlands, MONSTER, quark:stoneling, 20, 1, 1
414, badlands, minecraft:badlands, MONSTER, quark:toretoise, 20, 1, 4
415, badlands, minecraft:badlands, MONSTER, thermal:blitz, 35, 1, 3
416, badlands, minecraft:badlands, MONSTER, thermal:blitz, 25, 1, 3
417, badlands, minecraft:badlands, MONSTER, vampirism:advanced_vampire, 3, 1, 3
418, badlands, minecraft:badlands, MONSTER, vampirism:vampire, 3, 1, 1
419, badlands, minecraft:badlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
420, badlands, minecraft:badlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
421, badlands, minecraft:badlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
422, badlands, minecraft:badlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
423, badlands, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
424, badlands, minecraft:badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
425, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 80, 2, 4
426, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 80, 2, 4
427, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
428, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 80, 2, 4
429, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:creeper, 80, 1, 4
430, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 80, 2, 6
431, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 5, 1, 4
432, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
433, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
434, jungle, minecraft:bamboo_jungle, MONSTER, quark:stoneling, 20, 1, 1
435, jungle, minecraft:bamboo_jungle, MONSTER, quark:toretoise, 20, 1, 4
436, jungle, minecraft:bamboo_jungle, MONSTER, vampirism:advanced_vampire, 7, 1, 1
437, jungle, minecraft:bamboo_jungle, MONSTER, vampirism:vampire, 10, 1, 2
438, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:sheep, 12, 3, 5
439, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 3, 5
440, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 3, 5
441, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:cow, 10, 2, 5
442, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 3, 5
443, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
444, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 80, 1, 2
445, jungle, minecraft:bamboo_jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
446, jungle, minecraft:bamboo_jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
447, jungle, minecraft:bamboo_jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
448, jungle, minecraft:bamboo_jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
449, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
450, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
451, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:spider, 80, 2, 4
452, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:zombie, 80, 2, 4
453, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
454, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:skeleton, 80, 2, 4
455, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:creeper, 80, 1, 4
456, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:slime, 80, 2, 6
457, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:enderman, 5, 1, 4
458, savanna, biomeswevegone:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
459, savanna, biomeswevegone:baobab_savanna, MONSTER, quark:stoneling, 20, 1, 1
460, savanna, biomeswevegone:baobab_savanna, MONSTER, quark:toretoise, 20, 1, 4
461, savanna, biomeswevegone:baobab_savanna, MONSTER, thermal:blitz, 50, 2, 4
462, savanna, biomeswevegone:baobab_savanna, MONSTER, vampirism:advanced_vampire, 3, 1, 3
463, savanna, biomeswevegone:baobab_savanna, MONSTER, vampirism:vampire, 3, 1, 1
464, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:sheep, 12, 3, 5
465, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:pig, 10, 3, 5
466, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:chicken, 10, 3, 5
467, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:cow, 10, 2, 5
468, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:horse, 10, 2, 6
469, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:donkey, 10, 1, 1
470, savanna, biomeswevegone:baobab_savanna, CREATURE, minecraft:llama, 10, 3, 4
471, savanna, biomeswevegone:baobab_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
472, savanna, biomeswevegone:baobab_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
473, savanna, biomeswevegone:baobab_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
474, savanna, biomeswevegone:baobab_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
475, savanna, biomeswevegone:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
476, savanna, biomeswevegone:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
477, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:spider, 80, 2, 4
478, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:zombie, 80, 2, 4
479, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:zombie_villager, 10, 1, 1
480, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:skeleton, 80, 2, 4
481, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:creeper, 80, 1, 4
482, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:slime, 80, 2, 6
483, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:enderman, 5, 1, 4
484, beach, biomeswevegone:basalt_barrera, MONSTER, minecraft:witch, 5, 1, 1
485, beach, biomeswevegone:basalt_barrera, MONSTER, quark:stoneling, 20, 1, 1
486, beach, biomeswevegone:basalt_barrera, MONSTER, quark:toretoise, 20, 1, 4
487, beach, biomeswevegone:basalt_barrera, MONSTER, vampirism:advanced_vampire, 3, 1, 3
488, beach, biomeswevegone:basalt_barrera, MONSTER, vampirism:vampire, 3, 1, 1
489, beach, biomeswevegone:basalt_barrera, CREATURE, quark:crab, 10, 1, 3
490, beach, biomeswevegone:basalt_barrera, CREATURE, ars_nouveau:drygmy, 10, 1, 2
491, beach, biomeswevegone:basalt_barrera, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
492, beach, biomeswevegone:basalt_barrera, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
493, beach, biomeswevegone:basalt_barrera, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
494, beach, biomeswevegone:basalt_barrera, AMBIENT, minecraft:bat, 10, 8, 8
495, beach, biomeswevegone:basalt_barrera, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
496, none, terralith:basalt_cliffs, MONSTER, minecraft:spider, 80, 2, 4
497, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie, 80, 2, 4
498, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
499, none, terralith:basalt_cliffs, MONSTER, minecraft:skeleton, 80, 2, 4
500, none, terralith:basalt_cliffs, MONSTER, minecraft:creeper, 80, 1, 4
501, none, terralith:basalt_cliffs, MONSTER, minecraft:slime, 80, 2, 6
502, none, terralith:basalt_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
503, none, terralith:basalt_cliffs, MONSTER, minecraft:witch, 5, 1, 1
504, none, terralith:basalt_cliffs, MONSTER, quark:stoneling, 20, 1, 1
505, none, terralith:basalt_cliffs, MONSTER, quark:toretoise, 20, 1, 4
506, none, terralith:basalt_cliffs, MONSTER, vampirism:advanced_vampire, 3, 1, 3
507, none, terralith:basalt_cliffs, MONSTER, vampirism:vampire, 3, 1, 1
508, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:drygmy, 10, 1, 2
509, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
510, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
511, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
512, none, terralith:basalt_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
513, none, terralith:basalt_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
514, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
515, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
516, nether, minecraft:basalt_deltas, MONSTER, thermal:basalz, 50, 2, 4
517, nether, minecraft:basalt_deltas, MONSTER, quark:foxhound, 30, 1, 2
518, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 10, 1, 4
519, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
520, none, biomeswevegone:bayou, MONSTER, minecraft:spider, 80, 2, 4
521, none, biomeswevegone:bayou, MONSTER, minecraft:zombie, 80, 2, 4
522, none, biomeswevegone:bayou, MONSTER, minecraft:zombie_villager, 10, 1, 1
523, none, biomeswevegone:bayou, MONSTER, minecraft:skeleton, 80, 2, 4
524, none, biomeswevegone:bayou, MONSTER, minecraft:creeper, 80, 1, 4
525, none, biomeswevegone:bayou, MONSTER, minecraft:slime, 80, 2, 6
526, none, biomeswevegone:bayou, MONSTER, minecraft:enderman, 5, 1, 4
527, none, biomeswevegone:bayou, MONSTER, minecraft:witch, 5, 1, 1
528, none, biomeswevegone:bayou, MONSTER, minecraft:slime, 10, 1, 1
529, none, biomeswevegone:bayou, MONSTER, quark:stoneling, 20, 1, 1
530, none, biomeswevegone:bayou, MONSTER, quark:toretoise, 20, 1, 4
531, none, biomeswevegone:bayou, MONSTER, vampirism:advanced_vampire, 7, 1, 1
532, none, biomeswevegone:bayou, MONSTER, vampirism:vampire, 10, 1, 2
533, none, biomeswevegone:bayou, CREATURE, minecraft:frog, 10, 2, 5
534, none, biomeswevegone:bayou, CREATURE, ars_nouveau:drygmy, 10, 1, 2
535, none, biomeswevegone:bayou, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
536, none, biomeswevegone:bayou, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
537, none, biomeswevegone:bayou, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
538, none, biomeswevegone:bayou, AMBIENT, minecraft:bat, 10, 8, 8
539, none, biomeswevegone:bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
540, none, biomeswevegone:bayou, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
541, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 2, 4
542, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 2, 4
543, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
544, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 2, 4
545, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 1, 4
546, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 2, 6
547, beach, minecraft:beach, MONSTER, minecraft:enderman, 5, 1, 4
548, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
549, beach, minecraft:beach, MONSTER, quark:stoneling, 20, 1, 1
550, beach, minecraft:beach, MONSTER, quark:toretoise, 20, 1, 4
551, beach, minecraft:beach, MONSTER, thermal:blitz, 25, 1, 3
552, beach, minecraft:beach, MONSTER, vampirism:advanced_vampire, 3, 1, 3
553, beach, minecraft:beach, MONSTER, vampirism:vampire, 3, 1, 3
554, beach, minecraft:beach, CREATURE, minecraft:turtle, 10, 2, 5
555, beach, minecraft:beach, CREATURE, quark:crab, 10, 1, 3
556, beach, minecraft:beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
557, beach, minecraft:beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
558, beach, minecraft:beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
559, beach, minecraft:beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
560, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
561, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
562, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 80, 2, 4
563, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 80, 2, 4
564, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
